dealer_code,name,address,city,state,zip,phone,website,email_home,email_contact,email_contact-us,email_service,email_service-dept,email_parts,email_sales,email_call-center,email_about,email_about-us,email_financing
37172,Conicelli Toyota of Springfield,860 Baltimore Pike,Springfield,PA,19064,(610) 690-6000,https://www.conicellitoyotaofspringfield.com,toyotasales@conicellitoyotaofspringfield.com,,,daves@conicellitoyotaofspringfield.com,,,,,,,
37205,Bobby Rahal Toyota of State College,120 East Clinton Avenue,State College,PA,16803,(814) 753-1400,https://www.bobbyrahaltoyotaofstatecollege.com,kg@bobbyrahal.com,,,,,,,,,,
37112,Del Toyota,2945 East Lincoln Highway,Thorndale,PA,19372,(610) 383-6200,https://www.deltoyota.com,deltoyota@aol.com,,,toyotaparts@delautogroup.com,,,,,,,
37125,Faulkner Toyota,2425 Lincoln Highway,Trevose,PA,19053,(215) 244-9300,https://www.faulknertoyotatrevose.com,,,,,,,,,,,
37190,Mike Kelly Toyota of Uniontown,1 Mary Jane Wood Drive,Uniontown,PA,15401,(724) 437-8422,http://www.mikekellytoyota.com,,,,,,,,,,,
37195,Toyota of Erie,9140 Peach Street,Waterford,PA,16441,(814) 868-3656,https://www.toyotaoferie.com,info@toyotaofdartmouth.com,,,,,,,,,,
37171,Motorworld Toyota,150 Motorworld Drive,Wilkes Barre,PA,18702,(570) 829-3500,https://www.motorworldtoyota.com,,,,,,,,,,,
37126,Toyota of York,1885 Whiteford Road,York,PA,17402,(717) 755-2961,https://www.toyotaofyork.com,,,,,,,,,,,
38030,Grieco Toyota,415 Taunton Avenue,East Providence,RI,2914,(401) 438-0350,https://www.griecotoyota.com,,,,,,,,,,,
38031,Langway Toyota of Newport,285 East Main Road,Middletown,RI,2842,(401) 619-5400,https://www.langwaytoyotaofnewport.com,info@drivelangway.com,,,,,,,,,,
38032,Nucar Toyota of North Kingstown,3671 Quaker Lane,North Kingstown,RI,2852,(401) 884-5438,https://www.nucartoyotanorthkingstown.com,,,,,,,,,,,
38029,Toyota of Smithfield,550 George Washington Hwy,Smithfield,RI,2917,(401) 723-0972,https://www.toyotaofsmithfield.com,,,,,,,,,,,
38026,Balise Toyota of Warwick,1400 Post Road,Warwick,RI,2888,(401) 785-8900,https://www.balisetoyotaofwarwick.com,,,,,,,,,,,
38025,Valenti Toyota,6 Langworthy Road,Westerly,RI,2891,(401) 322-7200,https://www.valentitoyota.com,,,,,,,,,,,
39003,Ralph Hayes Toyota,3525 Clemson Boulevard,Anderson,SC,29621,(864) 226-1571,https://www.ralphhayestoyota.com,,,,,,,,,,,
39040,Stokes Toyota Beaufort,3557 Trask Parkway,Beaufort,SC,29906,(843) 522-3232,https://www.stokestoyotabeaufort.com,,,,,,,,,,,
39055,Stokes Toyota Hilton Head,100 Fording Island Road,Bluffton,SC,29910,(843) 815-4444,https://www.stokestoyotahiltonhead.com,,,,,,,,,,,
39059,Fred Anderson Toyota of Charleston,2100 Savannah Highway,Charleston,SC,29414,(843) 556-9110,https://www.toyotaofcharleston.com,,,,,,,,,,,
39067,Midlands Toyota,240 Killian Commons Parkway,Columbia,SC,29203,(803) 786-4111,https://www.mymidlandstoyota.com,,,,,,,,,,,
39028,Toyota of Easley,5643 Calhoun Memorial Hwy,Easley,SC,29640,(864) 855-2233,https://www.toyotaofeasley.com,,,,,,,,,,,
39046,Florence Toyota,2300 West Palmetto Street,Florence,SC,29501,(843) 669-1676,https://www.florencetoyota.com,,,,,,,,,jmclaughlin@justbetterauto.com,,
39061,Toyota of Greenville,2686 Laurens Road,Greenville,SC,29607,(864) 288-3535,https://www.toyotaofgreenville.com,,,,,,,,,,,
39042,Ballentine Toyota,1305 Highway 72 By-Pass,Greenwood,SC,29646,(864) 229-5052,https://www.ballentinetoyota.com,,,,,,,,,,,
39069,Fred Anderson Toyota of Greer,13770 E. Wade Hampton Blvd.,Greer,SC,29651,(864) 662-4800,https://www.fredandersontoyotaofgreer.com,JAzzarelli@anderson-auto.net,,,,,,,,,,
39052,Jim Hudson Toyota,970 Columbiana Drive,Irmo,SC,29063,(803) 407-5678,https://www.jimhudsontoyota.com,,,,,,,,,,,
39049,Lugoff Toyota,878 Highway 1 South,Lugoff,SC,29078,(803) 438-2772,https://www.lugofftoyota.com,,,,,,,,,,,
39064,Miracle Toyota of North Augusta,5512 Jefferson Davis Highway,North Augusta,SC,29841,(803) 279-8400,https://www.miracletoyotaofnorthaugusta.com,,,,,,,,,,,
39060,Hendrick Toyota North Charleston,7151 Rivers Avenue,North Charleston,SC,29406,(843) 797-8000,https://www.hendricktoyotanorthcharleston.com,,,,,,,,,,,
39065,Davis Toyota of Orangeburg,3237 St. Matthews Road,Orangeburg,SC,29118,(803) 536-4512,https://www.davisorangeburgtoyota.com,sales@davistoyotaoforangeburg.edealerhub.com,,,,,,,,,,
39058,Toyota of Rock Hill,640 Galleria Boulevard,Rock Hill,SC,29730,(803) 328-2886,https://www.toyotarockhill.com,,,,,,,,,,,
39068,Spartanburg Toyota,2450 Reidville Road,Spartanburg,SC,29301,(864) 595-2300,https://www.spartanburgtoyota.com,,,,,,,,,,,
39070,Jim Hudson Toyota Sumter,2542 Broad Street,Sumter,SC,29150,(803) 469-9500,https://www.jimhudsontoyotasumter.com,,,,,,,,,,,
39066,Peter Boulware Toyota of Columbia,2136 Sunset Blvd.,West Columbia,SC,29169,(803) 796-6650,https://www.toyotaofcolumbia.com,,,,,,,,,,,
40009,Harr Toyota,4255 6th Avenue SE,Aberdeen,SD,57401,(605) 225-3078,https://www.harr-toyota.com,leads@harrmotors.motosnap.com,,,,,,,,,,
40022,Capital City Toyota,518 East Sioux Avenue,Pierre,SD,57501,(605) 224-7378,https://www.toyotacapitalcity.com,,,,,,,,,,,
40021,Denny Menholt Toyota,1920 East Mall Drive,Rapid City,SD,57701,(605) 342-2490,https://www.dennymenholttoyota.com,,,,,,,,,,,
40011,Billion Toyota,4101 W. 12th Street,Sioux Falls,SD,57106,(605) 361-7000,https://www.siouxfallstoyota.com,,,,,,,,,,,
40017,Sharp Chevrolet-Toyota,1112 9th Ave SW,Watertown,SD,57201,(605) 886-8081,https://www.sharptoyota.com,,,,,,,,,,,
41061,Rick McGill's Airport Toyota,3145 Alcoa Highway,Alcoa,TN,37701,(865) 970-2615,https://www.rickmcgillairporttoyota.com,,,,,,,,,,,
41087,Toyota of Bristol,3045 W. State Street,Bristol,TN,37620,(423) 764-3155,https://www.toyotaofbristol.com,,,,,,,,,,,
41001,Capital Toyota,5808 Lee Hwy,Chattanooga,TN,37421,(423) 892-0661,https://www.capitaltoyota.com,,,,,,,,,,,
41084,Wyatt Johnson Toyota,2595 Wilma Rudolph Blvd,Clarksville,TN,37040,(931) 645-8900,https://www.wyattjohnsontoyota.com,,,,,,,,,,,
41086,Fox Toyota,228 Fox Family Lane,Clinton,TN,37716,(865) 494-0228,https://www.foxtoyotaclinton.com,,,,,,,,,,,
41021,Roberts Toyota,1027 Nashville Highway,Columbia,TN,38401,(931) 388-3006,https://www.robertstoyota.com,,,,,,,,,,,
41090,Cumberland Toyota,1540 Interstate Drive,Cookeville,TN,38501,(931) 526-5600,https://www.cumberlandtoyota.com,,,,,,,,,,,
41066,Wolfchase Toyota,2201 North Germantown Parkway,Cordova,TN,38016,(901) 384-3100,https://www.wolfchasetoyota.com,webleads@wolfchasetoyota.dsmessage.com,,,,,,,,,,
41089,Victory Toyota Dyersburg,920 Highway 51 Bypass,Dyersburg,TN,38024,(731) 285-5110,https://www.victorytoyotadyersburg.com,,,,,,,,,,,
41073,Landers McLarty Toyota,2970 Huntsville Highway,Fayetteville,TN,37334,(931) 438-6300,https://www.landersmclartytoyota.com,,,,,,,,,,,
41078,Toyota of Cool Springs,1875 West McEwen Drive,Franklin,TN,37067,(615) 790-8401,https://www.toyotaofcoolsprings.com,,,,,,,,,,,
41083,Toyota of Gallatin,1435 Nashville Pike,Gallatin,TN,37066,(615) 230-9000,https://www.toyotagallatin.com,,,,,,,,,,,
41063,Robinson Toyota,1453 Vann Drive,Jackson,TN,38305,(731) 668-1234,https://www.robinsontoyota.com,,,,,,,,,,,
41082,Johnson City Toyota,3124 Bristol Highway,Johnson City,TN,37601,(423) 282-2241,https://www.johnsoncitytoyota.com,,,,,,,,,,,
41030,Toyota of Kingsport,2525 East Stone Drive,Kingsport,TN,37660,(423) 246-6611,https://www.toyotaofkingsport.com,,,,,,,,,,,
41060,Toyota Knoxville,10415 Parkside Drive,Knoxville,TN,37922,(865) 218-3300,https://www.toyotaknoxville.com,,,,,,,,,,,
41041,Nashville Toyota North,2400 Gallatin Pike North,Madison,TN,37115,(615) 868-7990,https://www.nashvilletoyotanorth.com,,,,,,,,,,,
41057,John Roberts Toyota,2610 Hillsboro Highway,Manchester,TN,37355,(931) 723-4444,https://www.johnrobertstoyota.com,,,,,,,,,,,
41056,Toyota of Cleveland,3560 Village North Bl SW,McDonald,TN,37353,(423) 339-1138,https://www.toyotaofcleveland.com,,,,,,,,,,,
41070,Chuck Hutton Toyota,4601 Hutton Way,Memphis,TN,38116,(901) 345-3200,https://www.chuckhuttontoyota.com,,,,,,,,,,,
41043,Principle Toyota,7370 Winchester Road,Memphis,TN,38125,(901) 758-4040,https://www.principletoyota.com,leads@toyota-memphis-sales.principleauto.com,,,,,,,,,,
41052,Rusty Wallace Toyota,5944 W Andrew Johnson Hwy,Morristown,TN,37814,(423) 587-1972,https://www.rustywallacetoyota.com,,,,,,,,,,,
41079,Toyota of Murfreesboro,3434 Bill Smith Drive,Murfreesboro,TN,37129,(615) 890-1500,https://www.toyotaofmurfreesboro.com,,,,,,,,,,,
41085,Beaman Toyota,343  Harding Place,Nashville,TN,37211,(615) 251-8400,https://www.beamantoyota.com,,,,,,,,,,,
41062,Peppers Toyota,2400 East Wood Street,Paris,TN,38242,(731) 642-3900,https://www.pepperstoyota.com,,,,,,,,,,,
42292,Lithia Toyota of Abilene,4449 Southwest Drive,Abilene,TX,79606,(325) 793-3000,https://www.toyotaabilene.com,,,,,,,,,,,
42161,Street Toyota,4500 South Soncy Road,Amarillo,TX,79119,(806) 355-9846,https://www.streettoyota.com,,,,,,,,,,,
42250,Gulf Coast Toyota,3000 N. 288 Freeway,Angleton,TX,77515,(713) 422-7200,https://www.gulfcoasttoyota.com,,,,,,,,,,,
42343,Family Toyota of Arlington,1661 Wet 'N Wild Way,Arlington,TX,76011,(817) 505-0000,https://www.familytoyotaofarlington.com,,,,,,,,,,,
42286,Vandergriff Toyota,1000 West I-20,Arlington,TX,76017,(817) 380-4144,https://www.vandergrifftoyota.com,,,,,,,,,,,
42262,AutoNation Toyota South Austin,4800 IH-35 South,Austin,TX,78745,(512) 518-6900,https://www.autonationtoyotasouthaustin.com,,,,,,,,,,,
42409,Group 1 Toyota North Austin,8400 Research Boulevard,Austin,TX,78758,(512) 458-2222,https://www.group1toyotanorthaustin.com,,,,,,,,,,,
42312,Lost Pines Toyota,806 Highway 71 West,Bastrop,TX,78602,(512) 303-1200,https://www.lostpinestoyota.com,,,,,,,,,,,
42291,Community Toyota,4701 Interstate 10 East,Baytown,TX,77521,(281) 839-7700,https://www.communitytoyota.com,,,,,,,,,,,
42410,Doggett Toyota of Beaumont,4235 Eastex Freeway,Beaumont,TX,77706,(409) 892-4888,https://www.doggetttoyotabeaumont.com,,,,,,,,,,,
42305,Vic Vaughan Toyota of Boerne,31205 IH-10 West,Boerne,TX,78006,(210) 870-1800,https://www.vicvaughantoyotaofboerne.com,,,,,,,,,,,
42338,Brownsville Toyota,6750 N. Expressway,Brownsville,TX,78526,(956) 435-8100,https://www.brownsvilletoyota.com,,,,,,,,,,,
42315,Bryan College Station Toyota,728 N. Earl Rudder Frwy.,Bryan,TX,77802,(979) 776-0404,https://www.bcstoyota.com,,,,,,,,,,,
42327,Family Toyota of Burleson,801 S. Burleson Blvd.,Burleson,TX,76028,(817) 447-4400,https://www.familytoyotaofburleson.com,,,,,,,,,,,
42419,Toyota of Cedar Park,5600 183A Toll Road,Cedar Park,TX,78641,(512) 379-7575,https://www.toyotaofcedarpark.com,,,,,,,,,,,
42234,Gullo Toyota of Conroe,500 I-45 South,Conroe,TX,77304,(936) 441-4141,https://www.gullotoyota.com,,,,,,,,,,,
42283,AutoNation Toyota Corpus Christi,6672 S. Padre Island Dr.,Corpus Christi,TX,78412,(361) 444-0160,https://www.autonationtoyotacorpuschristi.com,GM2498@autonation.com,,,,,,,,,,
42304,Mike Shaw Toyota,3232 US Highway 77,Corpus Christi,TX,78380,(361) 316-3355,https://www.mikeshawtoyota.com,Alecf@mikeshawtoyota.net,,,,,,,,,,
42215,Stewart Toyota,3400 South Interstate 45,Corsicana,TX,75110,(903) 874-6556,https://www.stewarttoyota.com,,,,,,,,,,,
42408,John Eagle Sport City Toyota,12650 LBJ Freeway,Dallas,TX,75228,(972) 681-3000,https://www.sportcitytoyota.com,txdaltoy_leads@lithia.com,,,cblaylock@lithia.com,,,,,,,
42412,Legacy Toyota of Dallas,39660 LBJ Freeway (I-20),Dallas,TX,75237,(972) 780-1166,https://www.legacytoyotadallas.com,,,,,,,,,,,
42416,Norm Reeves Toyota Dallas,9525 E. RL Thornton Frwy,Dallas,TX,75228,(214) 324-0411,https://www.normreevestoyotadallas.com,,,,,,,,,,,
42278,Toyota of Dallas,2610 Forest Lane,Dallas,TX,75234,(972) 241-6655,https://www.toyotaofdallas.com,,,,,,,,,,,
42254,Toyota of Del Rio,3617 Highway 90 West,Del Rio,TX,78840,(830) 775-7577,https://www.toyotaofdelrio.com,mgarcia@toyotadelrio.com,,,,,,,,,,
42411,Platinum Toyota of Texoma,1920 U.S. Highway 75 North,Denison,TX,75020,(903) 463-9800,https://www.platinumtoyota.com,,,,,,,,,,,
42323,Toyota of Denton,4100 South IH 35 East,Denton,TX,76210,(940) 382-5481,https://www.toyotaofdenton.com,,,,,,,,,,,
42299,Bruner Toyota,224 Early Boulevard,Early,TX,76802,(325) 646-0500,https://www.brunertoyota.com,,,,,,,,,,,
42219,Fox Toyota of El Paso,11165 Gateway Boulevard West,El Paso,TX,79935,(915) 598-0399,https://www.foxtoyotaofelpaso.com,,,,,,,,,,,
42345,Poe Toyota,6330 Montana Avenue,El Paso,TX,79925,(915) 775-2000,https://www.poetoyota.com,dickpoetoyota@gmail.com,,,,,,,,,,
42347,Toyota of Fort Worth,9001 Camp Bowie West Blvd.,Fort Worth,TX,76116,(817) 560-1500,https://www.toyotaoffortworth.com,,,,,,,,,,,
42311,Classic Toyota Galveston,7802 Broadway,Galveston,TX,77554,(409) 744-5711,https://www.classictoyotagalveston.com,csantiago@classicgalveston.com,,,,,,,,,,
42403,Shottenkirk Toyota Granbury,5100 E. US Highway 377,Granbury,TX,76049,(817) 279-6800,https://www.shottenkirktoyotagranbury.com,,,,,,,,,,,
42268,Texas Toyota of Grapevine,701 State Hwy. 114 East,Grapevine,TX,76051,(817) 329-5949,https://www.toyotaofgrapevine.com,websiteleads@toyotaofgrapevine.com,,,,,,,,,,
42324,Bert Ogden Toyota of Harlingen,8721 W. Expressway 83,Harlingen,TX,78552,(956) 423-0000,https://www.bertogdentoyota.com,,,,,,,,,,,
42271,AutoNation Toyota Gulf Freeway,"12111 Gulf Freeway, Bldg. B",Houston,TX,77034,(713) 489-2097,https://www.autonationtoyotagulffreeway.com,GM2507@autonation.com,,,,,,,,,,
42087,Don McGill Toyota,11800 Katy Freeway,Houston,TX,77079,(281) 496-2000,https://www.donmcgilltoyota.com,,,,,,,,,,,
42282,Fred Haas Toyota Country,22435 SH-249,Houston,TX,77070,(281) 357-4000,https://www.fredhaastoyotacountry.com,,,,,,,,,,,
42073,Group 1 Toyota Southwest Houston,9400 Southwest Freeway,Houston,TX,77074,(713) 270-3900,www.group1toyotasouthwesthouston.com,,,,,,,,,,,
42270,Joe Myers Toyota,19010 Northwest Freeway,Houston,TX,77065,(281) 890-8700,https://www.joemyerstoyota.com,,,,,,,,,,,
42138,Mike Calvert Toyota,2333 South Loop West,Houston,TX,77054,(713) 558-8100,https://www.mikecalverttoyota.com,,,,,,,,,,,
42402,Shottenkirk Toyota Weatherford,2601 E. I-20 Service Road,Hudson Oaks,TX,76087,(817) 597-5000,https://www.shottenkirktoyotaweatherford.com,,,,,,,,,,,
42413,Space City Toyota,19011 Highway 59 North,Humble,TX,77338,(281) 446-0271,https://www.spacecitytoyota.com,,,,,,,,,,,
42316,Huntsville Toyota,849 I-45 South,Huntsville,TX,77340,(936) 349-0909,https://www.huntsvilletoyotapm.com,HuntsvilleToyota@newsales.leads.cmdlr.com,,,,,,,,,,
42253,Freeman Toyota,204 Northeast Loop 820,Hurst,TX,76053,(817) 287-5200,https://www.freemantoyota.com,serviceleads@toyotatime.com,,,,,,,,,,
42057,Toyota of Irving,1999 West Airport Frwy.,Irving,TX,75062,(972) 258-1200,https://www.toyotaofirving.com,,,,,,,,,,,
42284,Don McGill Toyota of Katy,21555 Katy Freeway,Katy,TX,77450,(832) 772-1000,https://www.toyotaofkaty.com,,,,,,,,,,,
42228,Toyota of Killeen,4001 E Central Texas Exp.,Killeen,TX,76543,(254) 690-5800,https://www.toyotaofkilleen.com,,,,,,,,,,,
42025,Toyota of Laredo,6324 Bob Bullock Loop,Laredo,TX,78041,(956) 718-4200,https://www.toyotaoflaredo.com,,,,,,,,,,,
42336,Mac Haik Toyota,2112 Gulf Freeway,League City,TX,77573,(281) 338-9700,https://www.machaiktoyota.com,,,,,,,,,,,
42320,Lone Star Toyota of Lewisville,1547 S. Stemmons Frwy.,Lewisville,TX,75067,(469) 671-5500,https://www.lonestartoyotalewisville.com,,,,,,,,,,,
42352,Toyota of Longview,1400 West Loop 281,Longview,TX,75604,(903) 295-9300,https://www.toyotaoflongview.com,,,,,,,,,,,
42264,Gene Messer Toyota,6102 19th Street,Lubbock,TX,79407,(806) 748-4800,https://www.genemessertoyota.com,,,,,,,,,,,
42259,Loving Toyota,1807 South Medford Drive,Lufkin,TX,75901,(936) 699-1000,https://www.lovingtoyota.com,,,,,,,,,,,
42321,Keating Toyota,4233 Del Bello Boulevard,Manvel,TX,77578,(281) 388-8600,https://www.keatingtoyota.com,sbatkins@rocketmail.com,,,,,,,,,,
42348,Shapen Toyota,5015 East End Blvd. South,Marshall,TX,75672,(903) 938-9026,https://www.shapentoyota.com,,,,,,,,,,,
42295,Pat Lobb Toyota of McKinney,3350 S. Central Expresswy,McKinney,TX,75070,(214) 544-8696,https://www.toyotaofmckinney.com,,,,,,,,,,,
42309,Toyota of Midland,800 North Loop 250 West,Midland,TX,79703,(432) 520-4114,https://www.toyotaofmidland.com,,,,,,,,,,,
42405,Toyota of Mt. Pleasant,102 Tankersley Road,Mt. Pleasant,TX,75455,(903) 577-7770,https://www.toyotaofmtpleasant.com,,,,,,,,,,,
42026,Robbins Toyota,6233 Mall Drive,Nash,TX,75569,(903) 794-5121,https://www.robbinstoyota.com,,,,,,,,,,,
42275,Philpott Toyota,2229 Highway 69 N,Nederland,TX,77627,(409) 853-3800,https://www.philpotttoyota.com,sales@philpotttoyota.edealerhub.com,,,,,,,,,,
42290,Lithia Toyota of Odessa,5050 John Ben Shepperd Parkway,Odessa,TX,79762,(432) 367-2000,https://www.odessatoyota.com,,,,,,,,,,,
42415,Texana Toyota,2500 IH 10 W,Orange,TX,77632,(409) 883-8451,https://www.texanatoyota.com,,,,,,,,,,,
42325,Palestine Toyota,2728 South Loop 256,Palestine,TX,75801,(903) 480-9390,https://www.palestinetoyota.com,,,,,,,,,,,
42418,McGavock Toyota of Pampa,805 North Hobart Street,Pampa,TX,79065,(806) 665-1665,https://www.mcgavocktoyota.com,,,,,,,,,,,
42404,Toyota of Paris,3235 NE Loop 286,Paris,TX,75460,(903) 784-8989,https://www.toyotaofparistx.com,,,,,,,,,,,
42417,Toyota of Pharr,1625 W. Interstate 2,Pharr,TX,78577,(956) 784-3300,https://www.toyotaofpharr.com,leads@Toyota-rgv.com,,,,,,,,,,
42221,Toyota of Plano,6888 State Hwy 121,Plano,TX,75024,(972) 248-7777,https://www.toyotaofplano.com,jeremy_dodson@toyotaofplano.com,,,jay_bradshaw@toyotaofplano.com,,,,,,,
42346,Longo Toyota of Prosper,2100 West University Drive,Prosper,TX,75078,(469) 296-4557,https://www.longotoyotaofprosper.com,,,,,,,,,,,
42202,Toyota of Richardson,1221 N Central Expressway,Richardson,TX,75080,(214) 446-8081,https://www.toyotaofrichardson.com,,,,,,,,,,,
42273,Group 1 Toyota Fort Bend,20465 Southwest Freeway,Richmond,TX,77469,(281) 341-5900,https://www.group1toyotafortbend.com,,,,,,,,,,,
42302,Toyota of Rockwall,1250 East I30,Rockwall,TX,75087,(469) 402-1300,https://www.toyotaofrockwall.com,,,,,,,,,,,
42298,Round Rock Toyota,2307 North I-35,Round Rock,TX,78664,(512) 244-6900,https://www.roundrocktoyota.com,,,,,,,,,,,
42192,Mitchell Toyota,1500 Knickerbocker Road,San Angelo,TX,76904,(325) 653-2302,https://www.mitchelltoyota.com,,,,,,,,,,,
42186,Cavender Toyota,5730 N.W. Loop 410,San Antonio,TX,78238,(210) 681-6601,https://www.cavendertoyota.com,,,,,,,,,,,
42342,North Park Toyota of San Antonio,10703 Southwest Loop 410,San Antonio,TX,78211,(210) 635-5000,https://www.northparktoyota.com,,,,,,,,,,,
42201,Red McCombs Toyota,13526 IH-10 West,San Antonio,TX,78249,(210) 530-3000,https://www.redmccombstoyota.com,,,,,,,,,,,
42414,Shottenkirk Toyota San Antonio,18019 N US Highway 281,San Antonio,TX,78232,(210) 494-1604,https://www.shottenkirktoyotasanantonio.com,,,,,,,,,,,
42241,Universal Toyota,12102 IH-35 North,San Antonio,TX,78233,(210) 654-1515,https://www.universaltoyota.com,,,,,,,,,,,
42407,San Marcos Toyota,5101 IH-35 South,San Marcos,TX,78666,(512) 392-1999,https://www.sanmarcostoyota.com,,,,,,,,,,,
42255,Silsbee Toyota,1396 Highway 327 East,Silsbee,TX,77656,(409) 895-3700,https://www.silsbeetoyota.com,,,,,,,,,adonalson@donalsonauto.com,,
42095,Fred Haas Toyota World,20400 Interstate 45 North,Spring,TX,77373,(281) 297-7000,https://www.fredhaastoyota.com,,,,,,,,,,,
42196,Don Ringler Toyota,7777 S. General Bruce Dr.,Temple,TX,76502,(254) 778-4285,https://www.donringlertoyota.com,leads@donringlerautos.motosnap.com,,,,,,,,,,
42242,Classic Toyota,1717 West SW Loop 323,Tyler,TX,75701,(903) 581-0600,https://www.classictoyotatyler.com,,,,,,,,,,,
42313,Toyota of Victoria,5902 North Navarro,Victoria,TX,77904,(361) 578-1505,https://www.toyotaofvictoria.com,,,,,,,,,,,
42216,Toyota of Waco,1440 West Loop 340,Waco,TX,76712,(254) 662-6644,https://www.toyotaofwaco.com,,,,,,,,,,,
42406,Toyota of Wichita Falls,5715 Kell E. Boulevard,Wichita Falls,TX,76310,(940) 280-2510,https://www.toyotaofwf.com,,,,,,,,,,,
43026,Performance Toyota Bountiful,2380 South Highway 89,Bountiful,UT,84010,(801) 295-3481,https://www.toyotabountiful.com,,,,,,,,,,,
43022,Karl Malone Toyota,11453 So. Lone Peak Pkwy,Draper,UT,84020,(801) 553-5800,https://www.malonetoyota.com,,,,,,,,,,,
43027,Young Toyota,1945 North Main Street,Logan,UT,84341,(435) 752-5636,https://www.youngtoyota.com,,,,,,,,,,,
43029,Larry H. Miller Toyota Murray,5650 South State Street,Murray,UT,84107,(801) 264-3800,https://www.larryhmillertoyota.com,,,,,,,,,,,
43028,Orem Toyota,1400 South Sandhill Road,Orem,UT,84058,(801) 224-1320,https://www.oremtoyota.com,,,,,,,,,,,
43019,Tony Divino Toyota,777 West Riverdale Road,Riverdale,UT,84405,(801) 394-5701,https://www.tonydivinotoyota.com,,,,,,,,,,,
43020,Mark Miller Toyota,730 South West Temple,Salt Lake City,UT,84101,(801) 364-2100,https://www.markmillertoyota.com,,,,,,,,,,,
43025,Stephen Wade Toyota,150 Auto Mall Drive,St. George,UT,84770,(435) 296-7867,https://www.stephenwadetoyota.com,,,,,,,,,,,
45097,Alexandria Toyota,3750 Richmond Highway,Alexandria,VA,22305,(703) 684-0700,https://www.alexandriatoyota.com,,,,,,,,,,,
45105,Koons Toyota Arlington,4045 Cherry Hill Road,Arlington,VA,22207,(703) 522-6000,https://www.koonstoyotaarlington.com,,,,,,,,,,,
45079,Ourisman Chantilly Toyota,4135 Auto Park Circle,Chantilly,VA,20151,(703) 378-2121,https://www.ourismanchantillytoyota.com,ovaleads@ourismanva.com,,,,,,,,,,
45098,Flow Toyota of Charlottesville,1357 Richmond Road,Charlottesville,VA,22911,(434) 977-3380,https://www.flowtoyotaofcharlottesville.com,Flowtoyotaofcharlottesville@crm.eautodealerhub.com,,,,,,,,,,
45080,First Team Toyota,3400 Western Branch Boulevard,Chesapeake,VA,23321,(757) 673-2345,https://www.firstteamtoyota.com,,,,,,,,,,,
45100,Priority Toyota Chesapeake,1800 Greenbrier Parkway,Chesapeake,VA,23320,(757) 366-5000,https://www.prioritytoyotachesapeake.com,leads@prioritytoyotachesapeake.com,,,,,,tony.tran@priorityauto.com,,,,
45082,Loyalty Toyota,2000 Walthall Center Dr.,Chester,VA,23831,(804) 796-1800,https://www.loyaltytoyotarichmond.com,,,,,,,,,,,
45036,Shelor Toyota,2230 Roanoke Street,Christiansburg,VA,24073,(540) 382-2981,https://www.shelortoyota.com,MOTORMILETOYOTA1879@ADFLEADS.COM,,,,,,,,,,
45086,Battlefield Toyota,11013 James Monroe Hwy.,Culpeper,VA,22701,(540) 317-7800,https://www.battlefieldtoyota.com,sales@battlefieldauto.com,,,,,,,,,,
45045,Danville Toyota,125 Piedmont Place,Danville,VA,24541,(434) 822-0300,https://www.danvilletoyota.com,,,,,,,,,,,
45055,Ourisman Fairfax Toyota,10287 Fairfax Boulevard,Fairfax,VA,22030,(703) 359-1010,https://www.ourismanfairfaxtoyota.com,ovaleads@ourismanva.com,,,,,,,,,,oftservice@ourismanva.com
45016,Bill Page Toyota,2923 Annandale Road,Falls Church,VA,22042,(703) 532-8800,https://www.billpagetoyota.com,,,,,,,,,,,
45077,Haley Toyota of Farmville,1906 S. Main Street,Farmville,VA,23901,(434) 392-8166,https://www.haleytoyotafarmville.com,,,,,,,,,,,
45092,Sheehy Toyota of Fredericksburg,11295 Patriot Highway,Fredericksburg,VA,22408,(540) 898-7900,https://www.sheehytoyotafredericksburg.com,,,,,,,,,,,
45094,Gloucester Toyota,6357 George Washington Highway,Gloucester,VA,23061,(804) 693-2100,https://www.gloucestertoyota.com,,,,,,,,,,,
45102,Classic Toyota of Hampton,2301 West Mercury Boulevard,Hampton,VA,23666,(757) 838-5000,https://www.classictoyotahampton.com,,,,,,,,,,,
45070,Steven Toyota,2970 South Main St.,Harrisonburg,VA,22801,(540) 434-1400,https://www.steventoyota.com,,,,,,,,,,,
45083,AutoNation Toyota Leesburg,"1 Cardinal Park Drive, S.E.",Leesburg,VA,20175,(571) 357-3965,https://www.autonationtoyotaleesburg.com,GM2838@autonation.com,,,,,,,,,,
45085,Berglund Toyota,19018 Forest Road,Lynchburg,VA,24502,(434) 528-3202,https://www.berglundtoyota.com,sgunn@berglundcars.com,,,,,,,,,,
45040,Miller Toyota,8566 Sudley Road,Manassas,VA,20110,(703) 369-3040,https://www.millertoyota.com,,,,,,,,,,,
45074,Mechanicsville Toyota,6546 Mechanicsville Pike,Mechanicsville,VA,23111,(804) 559-8000,https://www.mechanicsvilletoyota.com,davel@pivnet.net,,,,,,,,,,
45057,Haley Toyota of Richmond,3600 Lonas Parkway,Midlothian,VA,23112,(804) 545-7411,https://www.haleytoyota.com,,,,,,,,,,,
45039,Pearson Toyota,12978 Jefferson Avenue,Newport News,VA,23608,(757) 874-6000,https://www.pearsontoyotascion.com,,,,,,,,,,,
